Data,Producer 1 (kW),Producer 2 (kW),Producer 3 (kW),Total (kW)
19/06/2019 03:30:00,0,0,0,0
19/06/2019 03:45:00,0,0,0,0
19/06/2019 04:00:00,0,0,0,0
19/06/2019 04:15:00,0,0,0,0
19/06/2019 04:30:00,0,0,0,0
19/06/2019 04:45:00,0,0,0,0
19/06/2019 05:00:00,0,0,0,0
19/06/2019 05:15:00,0,0,0,0
19/06/2019 05:30:00,0,0,0,0
19/06/2019 05:45:00,0,0,0,0
19/06/2019 06:00:00,0,0,0,0
19/06/2019 06:15:00,0,0,0,0
19/06/2019 06:30:00,0.01,0.001,0.001,0.012
19/06/2019 06:45:00,0.037,0.021012508,0.007,0.065012508
19/06/2019 07:00:00,0.088,0.048,0.045,0.181
19/06/2019 07:15:00,0.133,0.084,0.072,0.289
19/06/2019 07:30:00,0.169,0.103,0.1,0.372
19/06/2019 07:45:00,0.44,0.291,0.257,0.988
19/06/2019 08:00:00,0.694,0.598,0.443,1.735
19/06/2019 08:15:00,0.663,0.476,0.324,1.463
19/06/2019 08:30:00,1.03,0.995,0.477,2.502
19/06/2019 08:45:00,0.726,0.503,0.477,1.706
19/06/2019 09:00:00,0.485,0.338,0.198,1.021
19/06/2019 09:15:00,0.353,0.207,0.133,0.693
19/06/2019 09:30:00,0.561,0.225,0.253,1.039
19/06/2019 09:45:00,1.306,1.046,0.83,3.182
19/06/2019 10:00:00,1.008,0.783,0.667,2.458
19/06/2019 10:15:00,1.306,0.67,0.802,2.778
19/06/2019 10:30:00,1.266,0.877,0.74,2.883
19/06/2019 10:45:00,1.629,0.71,0.8,3.139
19/06/2019 11:00:00,0.997,0.782,0.629,2.408
19/06/2019 11:15:00,1.656,1.163,1.032,3.851
19/06/2019 11:30:00,2.294,1.481,1.211,4.986
19/06/2019 11:45:00,1.567,1.237,1.396,4.2
19/06/2019 12:00:00,2.094,1.596,1.748,5.438
19/06/2019 12:15:00,1.105,1.017,0.992,3.114
19/06/2019 12:30:00,2.11,1.522,1.573,5.205
19/06/2019 12:45:00,1.726,1.578,1.161,4.465
19/06/2019 13:00:00,0.626,1.383,1.681,3.69
19/06/2019 13:15:00,0.373,1.327,1.066,2.766
19/06/2019 13:30:00,1.289,1.264,1.326,3.879
19/06/2019 13:45:00,0.973,1.7,1.811,4.484
19/06/2019 14:00:00,1.036,1.206,1.06,3.302
19/06/2019 14:15:00,1.781,1.134,0.824,3.739
19/06/2019 14:30:00,1.8,0.966,1.12,3.886
19/06/2019 14:45:00,2.328,1.845,1.964,6.137
19/06/2019 15:00:00,2.878,1.771,2.105,6.754
19/06/2019 15:15:00,2.924,1.797,2.656,7.377
19/06/2019 15:30:00,2.603,1.543,1.358,5.504
19/06/2019 15:45:00,2.472,2.175,2.431,7.078
19/06/2019 16:00:00,1.424,1.85,2.338,5.612
19/06/2019 16:15:00,1.48,1.265,2.325,5.07
19/06/2019 16:30:00,1.927,1.346,2.139,5.412
19/06/2019 16:45:00,1.266,1.218,1.656,4.14
19/06/2019 17:00:00,1.766,1.072,0.83,3.668
19/06/2019 17:15:00,0.919,1.139,1.509,3.567
19/06/2019 17:30:00,1.052,0.761,1.052,2.865
19/06/2019 17:45:00,0.693,0.968,1.494,3.155
19/06/2019 18:00:00,0.505,0.718,0.956,2.179
19/06/2019 18:15:00,0.622,0.511,0.434,1.567
19/06/2019 18:30:00,0.6,0.82,0.918,2.338
19/06/2019 18:45:00,0.278,0.467,0.786,1.531
19/06/2019 19:00:00,0.233,0.241,0.586,1.06
19/06/2019 19:15:00,0.215,0.141,0.41,0.766
19/06/2019 19:30:00,0.173,0.113,0.284,0.57
19/06/2019 19:45:00,0.116,0.09,0.157,0.363
19/06/2019 20:00:00,0.122,0.091,0.095,0.308
19/06/2019 20:15:00,0.104,0.062,0.066,0.232
19/06/2019 20:30:00,0.101,0.021,0.057,0.179
19/06/2019 20:45:00,0.043,0.02,0.03,0.093
19/06/2019 21:00:00,0.009,0.001,0.003,0.013
19/06/2019 21:15:00,0,0,0,0
19/06/2019 21:30:00,0,0,0,0
19/06/2019 21:45:00,0,0,0,0
19/06/2019 22:00:00,0,0,0,0
19/06/2019 22:15:00,0,0,0,0
19/06/2019 22:30:00,0,0,0,0
19/06/2019 22:45:00,0,0,0,0
19/06/2019 23:00:00,0,0,0,0
19/06/2019 23:15:00,0,0,0,0
19/06/2019 23:30:00,0,0,0,0
19/06/2019 23:45:00,0,0,0,0
20/06/2019 00:00:00,0,0,0,0
20/06/2019 00:15:00,0,0,0,0
20/06/2019 00:30:00,0,0,0,0
20/06/2019 00:45:00,0,0,0,0
20/06/2019 01:00:00,0,0,0,0
20/06/2019 01:15:00,0,0,0,0
20/06/2019 01:30:00,0,0,0,0
20/06/2019 01:45:00,0,0,0,0
20/06/2019 02:00:00,0,0,0,0
20/06/2019 02:15:00,0,0,0,0
20/06/2019 02:30:00,0,0,0,0
20/06/2019 02:45:00,0,0,0,0
20/06/2019 03:00:00,0,0,0,0
20/06/2019 03:15:00,0,0,0,0
20/06/2019 03:30:00,0,0,0,0
20/06/2019 03:45:00,0,0,0,0
20/06/2019 04:00:00,0,0,0,0
20/06/2019 04:15:00,0,0,0,0
20/06/2019 04:30:00,0,0,0,0
20/06/2019 04:45:00,0,0,0,0
20/06/2019 05:00:00,0,0,0,0
20/06/2019 05:15:00,0,0,0,0
20/06/2019 05:30:00,0,0,0,0
20/06/2019 05:45:00,0,0,0,0
20/06/2019 06:00:00,0,0,0,0
20/06/2019 06:15:00,0,0,0,0
20/06/2019 06:30:00,0.003,0.001,0.001,0.005
20/06/2019 06:45:00,0.09,0.06,0.002104849,0.152104849
20/06/2019 07:00:00,0.068,0.04,0.00586293,0.11386293
20/06/2019 07:15:00,0.114,0.068,0.012939546,0.194939546
20/06/2019 07:30:00,0.165,0.108,0.024,0.297
20/06/2019 07:45:00,0.201,0.144,0.128,0.473
20/06/2019 08:00:00,0.318,0.211,0.178,0.707
20/06/2019 08:15:00,0.654,0.399,0.395,1.448
20/06/2019 08:30:00,1.133,0.542,0.498,2.173
20/06/2019 08:45:00,0.925,0.49,0.48,1.895
20/06/2019 09:00:00,0.86,0.625,0.479,1.964
20/06/2019 09:15:00,1.117,0.881,0.585,2.583
20/06/2019 09:30:00,0.787,0.546,0.58,1.913
20/06/2019 09:45:00,1.105,0.888,0.783,2.776
20/06/2019 10:00:00,1.45,1.297,0.915,3.662
20/06/2019 10:15:00,2.181,1.509,0.735,4.425
20/06/2019 10:30:00,1.369,2.088,1.361,4.818
20/06/2019 10:45:00,0.617,1.991,1.774,4.382
20/06/2019 11:00:00,2.036,2.261,1.918,6.215
20/06/2019 11:15:00,0.746,2.326,1.582,4.654
20/06/2019 11:30:00,1.295,1.828,1.719,4.842
20/06/2019 11:45:00,0.373,1.281,1.764,3.418
20/06/2019 12:00:00,1.142,1.185,2.138,4.465
20/06/2019 12:15:00,1.466,1.812,1.635,4.913
20/06/2019 12:30:00,1.641,2.033,0.915,4.589
20/06/2019 12:45:00,0.824,1.811,0.673,3.308
20/06/2019 13:00:00,1.206,0.693,0.516,2.415
20/06/2019 13:15:00,1.014,0.664,0.573,2.251
20/06/2019 13:30:00,1.166,0.776,0.749,2.691
20/06/2019 13:45:00,1.41,1.054,1.146,3.61
20/06/2019 14:00:00,1.865,1.434,1.516,4.815
20/06/2019 14:15:00,0.463,1.682,1.706,3.851
20/06/2019 14:30:00,0.821,1.519,1.838,4.178
20/06/2019 14:45:00,1.18,1.288,1.206,3.674
20/06/2019 15:00:00,0.748,1.322,1.39,3.46
20/06/2019 15:15:00,0.614,1.266,1.233,3.113
20/06/2019 15:30:00,1.006,1.745,1.919,4.67
20/06/2019 15:45:00,0.871,1.954,2.297,5.122
20/06/2019 16:00:00,1.22,1.947,2.46,5.627
20/06/2019 16:15:00,0.646,1.589,1.876,4.111
20/06/2019 16:30:00,1.199,0.906,0.905,3.01
20/06/2019 16:45:00,0.969,1.202,1.437,3.608
20/06/2019 17:00:00,0.77,0.926,0.784,2.48
20/06/2019 17:15:00,0.822,0.591,0.595,2.008
20/06/2019 17:30:00,1.029,1.291,1.769,4.089
20/06/2019 17:45:00,0.519,1.145,1.585,3.249
20/06/2019 18:00:00,0.371,0.889,1.316,2.576
20/06/2019 18:15:00,0.511,0.722,1.162,2.395
20/06/2019 18:30:00,0.438,0.438,0.813,1.689
20/06/2019 18:45:00,0.377,0.445,0.77,1.592
20/06/2019 19:00:00,0.525,0.501,0.634,1.66
20/06/2019 19:15:00,0.572,0.433,0.044,1.049
20/06/2019 19:30:00,0.42,0.293,0.324,1.037
20/06/2019 19:45:00,0.302,0.19,0.215,0.707
20/06/2019 20:00:00,0.205,0.125,0.136,0.466
20/06/2019 20:15:00,0.165,0.105,0.094,0.364
20/06/2019 20:30:00,0.14,0.083,0.08,0.303
20/06/2019 20:45:00,0.052,0.025,0.028,0.105
20/06/2019 21:00:00,0.01,0.001,0.005,0.016
20/06/2019 21:15:00,0,0,0,0
20/06/2019 21:30:00,0,0,0,0
20/06/2019 21:45:00,0,0,0,0
20/06/2019 22:00:00,0,0,0,0
20/06/2019 22:15:00,0,0,0,0
20/06/2019 22:30:00,0,0,0,0
20/06/2019 22:45:00,0,0,0,0
20/06/2019 23:00:00,0,0,0,0
20/06/2019 23:15:00,0,0,0,0
20/06/2019 23:30:00,0,0,0,0
20/06/2019 23:45:00,0,0,0,0
21/06/2019 00:00:00,0,0,0,0
21/06/2019 00:15:00,0,0,0,0
21/06/2019 00:30:00,0,0,0,0
21/06/2019 00:45:00,0,0,0,0
21/06/2019 01:00:00,0,0,0,0
21/06/2019 01:15:00,0,0,0,0
21/06/2019 01:30:00,0,0,0,0
21/06/2019 01:45:00,0,0,0,0
21/06/2019 02:00:00,0,0,0,0
21/06/2019 02:15:00,0,0,0,0
21/06/2019 02:30:00,0,0,0,0
21/06/2019 02:45:00,0,0,0,0
21/06/2019 03:00:00,0,0,0,0
21/06/2019 03:15:00,0,0,0,0
21/06/2019 03:30:00,0,0,0,0
21/06/2019 03:45:00,0,0,0,0
21/06/2019 04:00:00,0,0,0,0
21/06/2019 04:15:00,0,0,0,0
21/06/2019 04:30:00,0,0,0,0
21/06/2019 04:45:00,0,0,0,0
21/06/2019 05:00:00,0,0,0,0
21/06/2019 05:15:00,0,0,0,0
21/06/2019 05:30:00,0,0,0,0
21/06/2019 05:45:00,0,0,0,0
21/06/2019 06:00:00,0,0,0,0
21/06/2019 06:15:00,0,0,0,0
21/06/2019 06:30:00,0.017,0.001,0.001,0.019
21/06/2019 06:45:00,0.076,0.034,0.034,0.144
21/06/2019 07:00:00,0.116,0.1,0.066,0.282
21/06/2019 07:15:00,0.241,0.187,0.102,0.53
21/06/2019 07:30:00,0.379,0.303,0.171,0.853
21/06/2019 07:45:00,0.434,0.408,0.201,1.043
21/06/2019 08:00:00,0.52,0.528,0.251,1.299
21/06/2019 08:15:00,0.494,0.713,0.32,1.527
21/06/2019 08:30:00,0.588,0.524,0.395,1.507
21/06/2019 08:45:00,0.667,0.585,0.368,1.62
21/06/2019 09:00:00,1.218,0.635,0.586,2.439
21/06/2019 09:15:00,2.047,0.752,0.715,3.514
21/06/2019 09:30:00,2.224,0.919,0.74,3.883
21/06/2019 09:45:00,2.232,1.923,0.983,5.138
21/06/2019 10:00:00,2.646,1.976,1.053,5.675
21/06/2019 10:15:00,1.929,2.049,0.914,4.892
21/06/2019 10:30:00,2.872,2.031,1.179,6.082
21/06/2019 10:45:00,3.11,1.932,1.444,6.486
21/06/2019 11:00:00,3.229,1.946,0.869,6.044
21/06/2019 11:15:00,3.314,2.148,1.853,7.315
21/06/2019 11:30:00,3.44,2.156,2.024,7.62
21/06/2019 11:45:00,3.306,2.211,1.993,7.51
21/06/2019 12:00:00,3.458,2.316,2.054,7.828
21/06/2019 12:15:00,2.283,2.217,2.697,7.197
21/06/2019 12:30:00,2.992,2.259,2.927,8.178
21/06/2019 12:45:00,3.466,2.182,2.825,8.473
21/06/2019 13:00:00,1.438,2.202,2.87,6.51
21/06/2019 13:15:00,3.066,2.174,2.962,8.202
21/06/2019 13:30:00,3.429,2.272,2.863,8.564
21/06/2019 13:45:00,1.421,2.208,2.891,6.52
21/06/2019 14:00:00,3.221,2.163,2.966,8.35
21/06/2019 14:15:00,3.469,2.183,2.944,8.596
21/06/2019 14:30:00,3.463,2.175,2.9,8.538
21/06/2019 14:45:00,3.464,2.092,2.867,8.423
21/06/2019 15:00:00,3.431,2.079,2.828,8.338
21/06/2019 15:15:00,3.35,1.987,2.766,8.103
21/06/2019 15:30:00,3.199,1.972,2.681,7.852
21/06/2019 15:45:00,2.984,1.935,2.567,7.486
21/06/2019 16:00:00,2.75,1.877,2.461,7.088
21/06/2019 16:15:00,2.294,1.807,2.361,6.462
21/06/2019 16:30:00,2.024,1.699,2.267,5.99
21/06/2019 16:45:00,1.613,1.605,2.183,5.401
21/06/2019 17:00:00,1.24,1.49,2.077,4.807
21/06/2019 17:15:00,0.652,1.354,1.893,3.899
21/06/2019 17:30:00,0.319,1.209,1.731,3.259
21/06/2019 17:45:00,0.247,1.049,1.559,2.855
21/06/2019 18:00:00,0.236,0.884,1.363,2.483
21/06/2019 18:15:00,0.226,0.716,1.173,2.115
21/06/2019 18:30:00,0.219,0.543,0.988,1.75
21/06/2019 18:45:00,0.211,0.37,0.783,1.364
21/06/2019 19:00:00,0.203,0.222,0.58,1.005
21/06/2019 19:15:00,0.2,0.126,0.405,0.731
21/06/2019 19:30:00,0.173,0.088,0.261,0.522
21/06/2019 19:45:00,0.131,0.076,0.148,0.355
21/06/2019 20:00:00,0.115,0.069,0.09,0.274
21/06/2019 20:15:00,0.1,0.058,0.068,0.226
21/06/2019 20:30:00,0.082,0.045,0.052,0.179
21/06/2019 20:45:00,0.053,0.024,0.031,0.108
21/06/2019 21:00:00,0.01,0.002,0.007,0.019
21/06/2019 21:15:00,0,0,0,0
21/06/2019 21:30:00,0,0,0,0
21/06/2019 21:45:00,0,0,0,0
21/06/2019 22:00:00,0,0,0,0
21/06/2019 22:15:00,0,0,0,0
21/06/2019 22:30:00,0,0,0,0
21/06/2019 22:45:00,0,0,0,0
21/06/2019 23:00:00,0,0,0,0
21/06/2019 23:15:00,0,0,0,0
21/06/2019 23:30:00,0,0,0,0
21/06/2019 23:45:00,0,0,0,0
22/06/2019 00:00:00,0,0,0,0
22/06/2019 00:15:00,0,0,0,0
22/06/2019 00:30:00,0,0,0,0
22/06/2019 00:45:00,0,0,0,0
22/06/2019 01:00:00,0,0,0,0
22/06/2019 01:15:00,0,0,0,0
22/06/2019 01:30:00,0,0,0,0
22/06/2019 01:45:00,0,0,0,0
22/06/2019 02:00:00,0,0,0,0
22/06/2019 02:15:00,0,0,0,0
22/06/2019 02:30:00,0,0,0,0
22/06/2019 02:45:00,0,0,0,0
22/06/2019 03:00:00,0,0,0,0
22/06/2019 03:15:00,0,0,0,0
22/06/2019 03:30:00,0,0,0,0
22/06/2019 03:45:00,0,0,0,0
22/06/2019 04:00:00,0,0,0,0
22/06/2019 04:15:00,0,0,0,0
22/06/2019 04:30:00,0,0,0,0
22/06/2019 04:45:00,0,0,0,0
22/06/2019 05:00:00,0,0,0,0
22/06/2019 05:15:00,0,0,0,0
22/06/2019 05:30:00,0,0,0,0
22/06/2019 05:45:00,0,0,0,0
22/06/2019 06:00:00,0,0,0,0
22/06/2019 06:15:00,0,0,0,0
22/06/2019 06:30:00,0.024,0.006,0.008,0.038
22/06/2019 06:45:00,0.107,0.076,0.054,0.237
22/06/2019 07:00:00,0.078,0.055,0.041,0.174
22/06/2019 07:15:00,0.175,0.123,0.112,0.41
22/06/2019 07:30:00,0.242,0.179,0.152,0.573
22/06/2019 07:45:00,0.27,0.213,0.166,0.649
22/06/2019 08:00:00,0.28,0.231,0.16,0.671
22/06/2019 08:15:00,0.715,0.577,0.254,1.546
22/06/2019 08:30:00,1.25,1.156,0.394,2.8
22/06/2019 08:45:00,1.446,1.02,0.461,2.927
22/06/2019 09:00:00,1.457,1.121,0.557,3.135
22/06/2019 09:15:00,1.509,1.108,0.688,3.305
22/06/2019 09:30:00,1.4,1.098,0.733,3.231
22/06/2019 09:45:00,1.59,1.323,0.751,3.664
22/06/2019 10:00:00,1.928,1.465,0.836,4.229
22/06/2019 10:15:00,2.884,1.999,1.157,6.04
22/06/2019 10:30:00,2.77,2.154,1.273,6.197
22/06/2019 10:45:00,2.594,2.063,1.582,6.239
22/06/2019 11:00:00,2.872,1.95,1.36,6.182
22/06/2019 11:15:00,2.983,2.171,1.773,6.927
22/06/2019 11:30:00,3.291,2.182,1.907,7.38
22/06/2019 11:45:00,3.055,2.221,2.014,7.29
22/06/2019 12:00:00,1.38,2.238,2.254,5.872
22/06/2019 12:15:00,3.342,2.264,2.64,8.246
22/06/2019 12:30:00,2.695,1.858,1.931,6.484
22/06/2019 12:45:00,3.249,2.225,2.585,8.059
22/06/2019 13:00:00,1.27,2.182,2.482,5.934
22/06/2019 13:15:00,3.026,2.06,2.501,7.587
22/06/2019 13:30:00,2.811,1.882,2.141,6.834
22/06/2019 13:45:00,3.119,2.174,2.588,7.881
22/06/2019 14:00:00,2.882,1.921,2.159,6.962
22/06/2019 14:15:00,2.872,1.956,2.231,7.059
22/06/2019 14:30:00,1.354,2.197,2.618,6.169
22/06/2019 14:45:00,1.8,1.509,1.461,4.77
22/06/2019 15:00:00,0.992,1.842,2.096,4.93
22/06/2019 15:15:00,0.669,1.915,2.221,4.805
22/06/2019 15:30:00,1.121,1.905,2.347,5.373
22/06/2019 15:45:00,1.386,1.968,2.567,5.921
22/06/2019 16:00:00,1.447,1.593,2.178,5.218
22/06/2019 16:15:00,0.762,1.359,1.67,3.791
22/06/2019 16:30:00,0.214,1.477,1.895,3.586
22/06/2019 16:45:00,0.639,1.725,2.265,4.629
22/06/2019 17:00:00,0.611,1.589,2.182,4.382
22/06/2019 17:15:00,0.466,1.332,1.893,3.691
22/06/2019 17:30:00,1.081,1.385,1.687,4.153
22/06/2019 17:45:00,0.685,0.767,0.747,2.199
22/06/2019 18:00:00,0.078,0.631,0.557,1.266
22/06/2019 18:15:00,0.245,0.435,0.366,1.046
22/06/2019 18:30:00,0.250567792,0.324,0.288,0.862567792
22/06/2019 18:45:00,0.256,0.276,0.257,0.789
22/06/2019 19:00:00,0.361,0.249,0.237,0.847
22/06/2019 19:15:00,0.317,0.206,0.21,0.733
22/06/2019 19:30:00,0.353,0.249,0.246,0.848
22/06/2019 19:45:00,0.314,0.211,0.211,0.736
22/06/2019 20:00:00,0.242,0.174,0.153,0.569
22/06/2019 20:15:00,0.1,0.061,0.066,0.227
22/06/2019 20:30:00,0.042,0.022,0.008,0.072
22/06/2019 20:45:00,0.006,0.001,0.003,0.01
22/06/2019 21:00:00,0,0,0,0
22/06/2019 21:15:00,0,0,0,0
22/06/2019 21:30:00,0,0,0,0
22/06/2019 21:45:00,0,0,0,0
22/06/2019 22:00:00,0,0,0,0
22/06/2019 22:15:00,0,0,0,0
22/06/2019 22:30:00,0,0,0,0
22/06/2019 22:45:00,0,0,0,0
22/06/2019 23:00:00,0,0,0,0
22/06/2019 23:15:00,0,0,0,0
22/06/2019 23:30:00,0,0,0,0
22/06/2019 23:45:00,0,0,0,0
23/06/2019 00:00:00,0,0,0,0
23/06/2019 00:15:00,0,0,0,0
23/06/2019 00:30:00,0,0,0,0
23/06/2019 00:45:00,0,0,0,0
23/06/2019 01:00:00,0,0,0,0
23/06/2019 01:15:00,0,0,0,0
23/06/2019 01:30:00,0,0,0,0
23/06/2019 01:45:00,0,0,0,0
23/06/2019 02:00:00,0,0,0,0
23/06/2019 02:15:00,0,0,0,0
23/06/2019 02:30:00,0,0,0,0
23/06/2019 02:45:00,0,0,0,0
23/06/2019 03:00:00,0,0,0,0
23/06/2019 03:15:00,0,0,0,0
23/06/2019 03:30:00,0,0,0,0
23/06/2019 03:45:00,0,0,0,0
23/06/2019 04:00:00,0,0,0,0
23/06/2019 04:15:00,0,0,0,0
23/06/2019 04:30:00,0,0,0,0
23/06/2019 04:45:00,0,0,0,0
23/06/2019 05:00:00,0,0,0,0
23/06/2019 05:15:00,0,0,0,0
23/06/2019 05:30:00,0,0,0,0
23/06/2019 05:45:00,0,0,0,0
23/06/2019 06:00:00,0,0,0,0
23/06/2019 06:15:00,0,0,0,0
23/06/2019 06:30:00,0,0,0,0
23/06/2019 06:45:00,0,0,0,0
23/06/2019 07:00:00,0.002,0.001,0.001,0.004
23/06/2019 07:15:00,0.015,0.004,0.014,0.033
23/06/2019 07:30:00,0.03,0.012,0.016,0.058
23/06/2019 07:45:00,0.104,0.054,0.051,0.209
23/06/2019 08:00:00,0.204,0.189,0.165,0.558
23/06/2019 08:15:00,0.195,0.16,0.126,0.481
23/06/2019 08:30:00,0.222,0.154,0.162,0.538
23/06/2019 08:45:00,0.208,0.158,0.155,0.521
23/06/2019 09:00:00,0.401,0.292,0.25,0.943
23/06/2019 09:15:00,0.477,0.396,0.292,1.165
23/06/2019 09:30:00,0.476,0.473,0.321,1.27
23/06/2019 09:45:00,0.472,0.4,0.319,1.191
23/06/2019 10:00:00,0.559,0.419,0.383,1.361
23/06/2019 10:15:00,0.63,0.527,0.407,1.564
23/06/2019 10:30:00,0.784,0.42,0.452,1.656
23/06/2019 10:45:00,1.123,0.846,0.797,2.766
23/06/2019 11:00:00,1.226,0.707,0.643,2.576
23/06/2019 11:15:00,0.818,0.525,0.474,1.817
23/06/2019 11:30:00,1.13,0.452,0.396,1.978
23/06/2019 11:45:00,0.935,0.589,0.701,2.225
23/06/2019 12:00:00,1.09,0.92,0.824,2.834
23/06/2019 12:15:00,1.319,1.052,0.874,3.245
23/06/2019 12:30:00,1.411,1.204,1.013,3.628
23/06/2019 12:45:00,1.787,1.347,1.27,4.404
23/06/2019 13:00:00,1.079,1.544,1.327,3.95
23/06/2019 13:15:00,1.274,1.645,1.742,4.661
23/06/2019 13:30:00,2.481,2.042,2.107,6.63
23/06/2019 13:45:00,2.373,2.211,2.534,7.118
23/06/2019 14:00:00,0.766,1.987,2.416,5.169
23/06/2019 14:15:00,1.312,1.81,2.102,5.224
23/06/2019 14:30:00,1.667,2.063,2.211,5.941
23/06/2019 14:45:00,0.88,1.672,1.958,4.51
23/06/2019 15:00:00,1.849,1.111,1.135,4.095
23/06/2019 15:15:00,0.232,1.433,1.436,3.101
23/06/2019 15:30:00,1.768,1.653,1.664,5.085
23/06/2019 15:45:00,0.584,1.976,2.285,4.845
23/06/2019 16:00:00,0.296,1.211,1.678,3.185
23/06/2019 16:15:00,0.711,1.443,1.778,3.932
23/06/2019 16:30:00,0.704666667,1.249,1.249,3.202666667
23/06/2019 16:45:00,0.685666667,1.163,1.364,3.212666667
23/06/2019 17:00:00,0.654,1.628,1.442,3.724
23/06/2019 17:15:00,0.521,0.929,0.827,2.277
23/06/2019 17:30:00,1.14,0.832,0.803,2.775
23/06/2019 17:45:00,1.039,0.798,0.753,2.59
23/06/2019 18:00:00,0.808,0.664,0.576,2.048
23/06/2019 18:15:00,0.668,0.503,0.446,1.617
23/06/2019 18:30:00,0.619,0.426,0.412,1.457
23/06/2019 18:45:00,0.564,0.392,0.376,1.332
23/06/2019 19:00:00,0.471,0.337,0.305,1.113
23/06/2019 19:15:00,0.391,0.284,0.246,0.921
23/06/2019 19:30:00,0.219,0.164,0.139,0.522
23/06/2019 19:45:00,0.144,0.1,0.087,0.331
23/06/2019 20:00:00,0.1,0.066,0.065,0.231
23/06/2019 20:15:00,0.063,0.042,0.042,0.147
23/06/2019 20:30:00,0.018,0.007,0.014,0.039
23/06/2019 20:45:00,0.002,0.002475806,0.005338028,0.009813835
23/06/2019 21:00:00,0.002,0.001,0.002,0.005
23/06/2019 21:15:00,0,0,0,0
23/06/2019 21:30:00,0,0,0,0
23/06/2019 21:45:00,0,0,0,0
23/06/2019 22:00:00,0,0,0,0
23/06/2019 22:15:00,0,0,0,0
23/06/2019 22:30:00,0,0,0,0
23/06/2019 22:45:00,0,0,0,0
23/06/2019 23:00:00,0,0,0,0
23/06/2019 23:15:00,0,0,0,0
23/06/2019 23:30:00,0,0,0,0
23/06/2019 23:45:00,0,0,0,0
24/06/2019 00:00:00,0,0,0,0
24/06/2019 00:15:00,0,0,0,0
24/06/2019 00:30:00,0,0,0,0
24/06/2019 00:45:00,0,0,0,0
24/06/2019 01:00:00,0,0,0,0
24/06/2019 01:15:00,0,0,0,0
24/06/2019 01:30:00,0,0,0,0
24/06/2019 01:45:00,0,0,0,0
24/06/2019 02:00:00,0,0,0,0
24/06/2019 02:15:00,0,0,0,0
24/06/2019 02:30:00,0,0,0,0
24/06/2019 02:45:00,0,0,0,0
24/06/2019 03:00:00,0,0,0,0
24/06/2019 03:15:00,0,0,0,0
24/06/2019 03:30:00,0,0,0,0
24/06/2019 03:45:00,0,0,0,0
24/06/2019 04:00:00,0,0,0,0
24/06/2019 04:15:00,0,0,0,0
24/06/2019 04:30:00,0,0,0,0
24/06/2019 04:45:00,0,0,0,0
24/06/2019 05:00:00,0,0,0,0
24/06/2019 05:15:00,0,0,0,0
24/06/2019 05:30:00,0,0,0,0
24/06/2019 05:45:00,0,0,0,0
24/06/2019 06:00:00,0,0,0,0
24/06/2019 06:15:00,0,0,0,0
24/06/2019 06:30:00,0,0,0,0
24/06/2019 06:45:00,0,0,0,0
24/06/2019 07:00:00,0.01,0.001,0.001,0.012
24/06/2019 07:15:00,0.033,0.079296674,0.005,0.117296674
24/06/2019 07:30:00,0.179,0.118,0.111,0.408
24/06/2019 07:45:00,0.18,0.126,0.103,0.409
24/06/2019 08:00:00,0.17,0.12,0.1,0.39
24/06/2019 08:15:00,0.236,0.162,0.147,0.545
24/06/2019 08:30:00,0.378,0.253,0.247,0.878
24/06/2019 08:45:00,0.533,0.378,0.353,1.264
24/06/2019 09:00:00,0.602,0.452,0.354,1.408
24/06/2019 09:15:00,0.678,0.475,0.422,1.575
24/06/2019 09:30:00,0.479,0.333,0.299,1.111
24/06/2019 09:45:00,0.558,0.381,0.363,1.302
24/06/2019 10:00:00,0.759,0.525,0.511,1.795
24/06/2019 10:15:00,1.085,0.874,0.707,2.666
24/06/2019 10:30:00,1.089,0.851,0.75,2.69
24/06/2019 10:45:00,1.1,0.913,0.706,2.719
24/06/2019 11:00:00,1.122,0.832,0.753,2.707
24/06/2019 11:15:00,1.882,1.337,1.187,4.406
24/06/2019 11:30:00,1.278,0.961,0.779,3.018
24/06/2019 11:45:00,2.196,1.676,1.592,5.464
24/06/2019 12:00:00,1.095,1.736,1.432,4.263
24/06/2019 12:15:00,1.774,1.412,1.277,4.463
24/06/2019 12:30:00,1.702,1.171,1.197,4.07
24/06/2019 12:45:00,0.63,1.773,1.754,4.157
24/06/2019 13:00:00,1.537,1.747,1.74,5.024
24/06/2019 13:15:00,1.397,1.144,1.085,3.626
24/06/2019 13:30:00,1.107,0.977,0.909,2.993
24/06/2019 13:45:00,3.16,1.79,1.515,6.465
24/06/2019 14:00:00,3.156,2.033,1.773,6.962
24/06/2019 14:15:00,1.641,0.937,0.859,3.437
24/06/2019 14:30:00,2.483,1.398,2.045,5.926
24/06/2019 14:45:00,1.772,1.058,1.155,3.985
24/06/2019 15:00:00,2.284,1.508,1.693,5.485
24/06/2019 15:15:00,3.454,2.307,2.914,8.675
24/06/2019 15:30:00,3.327,1.735,2.739,7.801
24/06/2019 15:45:00,2.461,1.562,1.618,5.641
24/06/2019 16:00:00,1.538,1.209,1.09,3.837
24/06/2019 16:15:00,1.734,1.157,1.237,4.128
24/06/2019 16:30:00,1.43,1.007,0.988,3.425
24/06/2019 16:45:00,1.232,0.866,0.845,2.943
24/06/2019 17:00:00,0.982,0.741,0.652,2.375
